gene	winner_norm	winner_raw	rank	degree
FBN1	0.083211	7.266754e+1	2463	201
KRT19	0.083158	7.262149e+1	2464	242
RAD17	0.083111	7.258030e+1	2465	191
SRP19	0.083068	7.254288e+1	2466	151
PPA2	0.083052	7.252907e+1	2467	216
HDAC7	0.083047	7.252446e+1	2468	191
MED12	0.083044	7.252197e+1	2469	183
VAPB	0.083040	7.251869e+1	2470	202
RAD51B	0.083037	7.251621e+1	2471	195
CLEC7A	0.083028	7.250810e+1	2472	215
MTA1	0.083023	7.250322e+1	2473	199
IPO8	0.083022	7.250293e+1	2474	227
CENPM	0.082952	7.244126e+1	2475	175
ABCB1	0.082933	7.242513e+1	2476	232
MFN1	0.082926	7.241898e+1	2477	202
ADCY8	0.082876	7.237519e+1	2478	173
APAF1	0.082832	7.233678e+1	2479	205
MBP	0.082830	7.233530e+1	2480	210
CENPU	0.082796	7.230524e+1	2481	182
COL6A2	0.082794	7.230326e+1	2482	198
CENPW	0.082773	7.228545e+1	2483	186
ASXL1	0.082728	7.224623e+1	2484	189
CDC34	0.082713	7.223246e+1	2485	220
RNF20	0.082710	7.222991e+1	2486	196
MED19	0.082641	7.216971e+1	2487	144
BACE1	0.082638	7.216710e+1	2488	214
SIRPA	0.082617	7.214895e+1	2489	216
ASS1	0.082576	7.211363e+1	2490	206
TAF11	0.082535	7.207760e+1	2491	144
ARL13B	0.082528	7.207105e+1	2492	228
BCL11B	0.082493	7.204089e+1	2493	198
CTNNBL1	0.082491	7.203886e+1	2494	169
NOS2	0.082485	7.203409e+1	2495	213
SCP2	0.082481	7.203005e+1	2496	199
SFN	0.082479	7.202825e+1	2497	198
FXN	0.082456	7.200846e+1	2498	201
NUP54	0.082446	7.199928e+1	2499	208
ADSS2	0.082440	7.199420e+1	2500	193
CYFIP1	0.082430	7.198540e+1	2501	205
IL21R	0.082393	7.195328e+1	2502	194
NUP50	0.082383	7.194502e+1	2503	202
PPP2R2B	0.082376	7.193840e+1	2504	181
ATAD5	0.082373	7.193591e+1	2505	203
CWC27	0.082362	7.192647e+1	2506	144
ANAPC5	0.082352	7.191770e+1	2507	183
RAD50	0.082346	7.191206e+1	2508	197
TSLP	0.082319	7.188864e+1	2509	198
SCN2A	0.082311	7.188210e+1	2510	203
RPL41	0.082233	7.181386e+1	2511	177
PCCB	0.082233	7.181382e+1	2512	198
DHX58	0.082222	7.180404e+1	2513	209
ANAPC7	0.082157	7.174760e+1	2514	193
MATR3	0.082146	7.173767e+1	2515	203
MAP1LC3A	0.082134	7.172741e+1	2516	201
UBE2L3	0.082114	7.170998e+1	2517	202
MRM3	0.082081	7.168096e+1	2518	179
PRKAA1	0.082068	7.166914e+1	2519	185
MMP14	0.082062	7.166470e+1	2520	214
MRPL48	0.082059	7.166137e+1	2521	136
LIG3	0.082055	7.165788e+1	2522	206
COA6	0.082053	7.165619e+1	2523	190
PFDN5	0.082029	7.163512e+1	2524	212
SRSF4	0.082028	7.163468e+1	2525	202
IRF9	0.081972	7.158531e+1	2526	180
WEE1	0.081966	7.158047e+1	2527	211
IKBKE	0.081953	7.156894e+1	2528	189
FLT4	0.081917	7.153805e+1	2529	182
APOA2	0.081882	7.150728e+1	2530	194
PPIL1	0.081879	7.150481e+1	2531	147
CGAS	0.081876	7.150152e+1	2532	196
HDAC9	0.081853	7.148154e+1	2533	198
SMU1	0.081799	7.143460e+1	2534	158
CD209	0.081791	7.142772e+1	2535	203
MRPS28	0.081785	7.142252e+1	2536	138
CXCL5	0.081752	7.139325e+1	2537	192
MRPS17	0.081749	7.139117e+1	2538	136
UGT1A6	0.081711	7.135793e+1	2539	174
RBFOX3	0.081711	7.135778e+1	2540	223
FANCA	0.081702	7.134995e+1	2541	188
NOTCH4	0.081653	7.130749e+1	2542	219
CTPS2	0.081632	7.128857e+1	2543	220
OIP5	0.081599	7.126028e+1	2544	192
PDGFA	0.081586	7.124851e+1	2545	197
MSH3	0.081580	7.124318e+1	2546	193
TNFRSF4	0.081552	7.121884e+1	2547	204
OAT	0.081545	7.121268e+1	2548	217
KLK3	0.081528	7.119777e+1	2549	217
CDCA3	0.081512	7.118388e+1	2550	173
SCN1A	0.081464	7.114241e+1	2551	200
SIN3B	0.081455	7.113405e+1	2552	197
BNIP3	0.081431	7.111361e+1	2553	204
PRKAR1A	0.081387	7.107476e+1	2554	207
KRT5	0.081361	7.105242e+1	2555	224
NCF1	0.081351	7.104310e+1	2556	195
NQO1	0.081345	7.103822e+1	2557	211
BANF1	0.081313	7.101024e+1	2558	194
JUND	0.081302	7.100102e+1	2559	202
TET2	0.081290	7.098976e+1	2560	205
FECH	0.081289	7.098950e+1	2561	204
HSD17B4	0.081277	7.097884e+1	2562	199
UCHL1	0.081224	7.093263e+1	2563	224
CYP2C8	0.081216	7.092594e+1	2564	162
MRPS24	0.081205	7.091580e+1	2565	135
COPB1	0.081184	7.089722e+1	2566	197
LGALS4	0.081181	7.089499e+1	2567	237
YEATS4	0.081133	7.085263e+1	2568	180
GOSR2	0.081125	7.084633e+1	2569	176
PPIF	0.081123	7.084466e+1	2570	201
CYP1B1	0.081110	7.083261e+1	2571	176
NEFL	0.081107	7.083032e+1	2572	210
SPN	0.081087	7.081299e+1	2573	209
COL4A1	0.081063	7.079147e+1	2574	194
PRPF4	0.081041	7.077312e+1	2575	155
EPOR	0.081028	7.076169e+1	2576	180
PSMD9	0.081007	7.074341e+1	2577	231
MRPL52	0.080994	7.073153e+1	2578	129
SSB	0.080981	7.072003e+1	2579	217
CD276	0.080930	7.067554e+1	2580	216
NEIL3	0.080918	7.066501e+1	2581	222
ECI2	0.080916	7.066314e+1	2582	213
EXOSC3	0.080901	7.065020e+1	2583	177
PRKG1	0.080894	7.064391e+1	2584	172
CCNT2	0.080887	7.063851e+1	2585	167
MRPL53	0.080876	7.062850e+1	2586	135
MYO6	0.080832	7.059026e+1	2587	201
AKAP9	0.080830	7.058830e+1	2588	202
NOP10	0.080824	7.058305e+1	2589	183
DCK	0.080822	7.058178e+1	2590	167
MRPL28	0.080813	7.057372e+1	2591	126
GPSM2	0.080777	7.054212e+1	2592	271
TACC3	0.080757	7.052504e+1	2593	200
PTPN1	0.080734	7.050438e+1	2594	211
SRSF11	0.080716	7.048910e+1	2595	189
SMARCD1	0.080698	7.047330e+1	2596	159
CYP3A5	0.080650	7.043145e+1	2597	159
ANAPC2	0.080623	7.040744e+1	2598	178
SERPINC1	0.080603	7.039047e+1	2599	193
TAB1	0.080585	7.037409e+1	2600	181
TRADD	0.080581	7.037136e+1	2601	171
PMS2	0.080482	7.028459e+1	2602	188
SPARC	0.080459	7.026459e+1	2603	214
RPGR	0.080402	7.021447e+1	2604	195
PAX5	0.080387	7.020178e+1	2605	202
POLI	0.080371	7.018734e+1	2606	200
RNF113A	0.080364	7.018128e+1	2607	139
PARP2	0.080351	7.016978e+1	2608	190
CACNG2	0.080332	7.015391e+1	2609	171
STX18	0.080327	7.014882e+1	2610	195
SBDS	0.080287	7.011420e+1	2611	202
UGT1A1	0.080279	7.010706e+1	2612	169
ADAR	0.080268	7.009776e+1	2613	213
AQR	0.080249	7.008101e+1	2614	148
STX6	0.080233	7.006729e+1	2615	167
ATP5F1E	0.080216	7.005224e+1	2616	172
OXT	0.080136	6.998263e+1	2617	200
CD2AP	0.080122	6.997019e+1	2618	187
TYR	0.080111	6.996042e+1	2619	212
PBX1	0.080082	6.993488e+1	2620	194
MED11	0.080068	6.992331e+1	2621	136
G6PC	0.080017	6.987861e+1	2622	194
DHX32	0.080011	6.987310e+1	2623	197
BCLAF1	0.079984	6.984982e+1	2624	207
PGM2	0.079948	6.981805e+1	2625	178
NRXN2	0.079934	6.980555e+1	2626	202
CYP2A6	0.079928	6.980044e+1	2627	152
ARAF	0.079924	6.979696e+1	2628	198
PLD2	0.079917	6.979152e+1	2629	177
STXBP1	0.079911	6.978624e+1	2630	194
ERV3-1	0.079909	6.978434e+1	2631	223
GFM2	0.079906	6.978122e+1	2632	178
PRDM1	0.079877	6.975644e+1	2633	215
HELLS	0.079781	6.967246e+1	2634	221
TNNT2	0.079722	6.962060e+1	2635	192
ENTPD3	0.079651	6.955922e+1	2636	153
RNF7	0.079642	6.955123e+1	2637	181
C4A	0.079606	6.951929e+1	2638	195
SMN1	0.079603	6.951693e+1	2639	198
TIPIN	0.079543	6.946477e+1	2640	186
NUMB	0.079521	6.944540e+1	2641	218
ATG16L1	0.079520	6.944424e+1	2642	177
MCC	0.079514	6.943875e+1	2643	188
BCL11A	0.079499	6.942623e+1	2644	180
KCNA3	0.079486	6.941508e+1	2645	214
NDUFB1	0.079411	6.934884e+1	2646	141
NKX2-5	0.079406	6.934462e+1	2647	206
RRAS	0.079394	6.933480e+1	2648	160
SMARCA1	0.079383	6.932436e+1	2649	201
ENTPD8	0.079358	6.930264e+1	2650	152
MRPL18	0.079306	6.925748e+1	2651	123
CD59	0.079278	6.923350e+1	2652	214
AK8	0.079252	6.921000e+1	2653	202
RCC1	0.079145	6.911660e+1	2654	211
CDK8	0.079124	6.909823e+1	2655	168
IPO4	0.079118	6.909352e+1	2656	167
ITGA3	0.079078	6.905826e+1	2657	169
TIGIT	0.079053	6.903691e+1	2658	191
OLIG2	0.079022	6.900938e+1	2659	216
MED9	0.078994	6.898547e+1	2660	136
RHOG	0.078975	6.896826e+1	2661	203
RARS2	0.078966	6.896046e+1	2662	187
CACNB2	0.078965	6.895935e+1	2663	181
TNRC6C	0.078960	6.895519e+1	2664	210
SMURF2	0.078946	6.894310e+1	2665	197
PPARD	0.078903	6.890516e+1	2666	217
TCEA2	0.078874	6.888040e+1	2667	166
OCRL	0.078870	6.887716e+1	2668	181
MRPS26	0.078856	6.886489e+1	2669	127
ATP5MF	0.078818	6.883124e+1	2670	163
PLCB4	0.078817	6.883043e+1	2671	152
SLC6A3	0.078798	6.881380e+1	2672	204
CCL17	0.078796	6.881221e+1	2673	179
APOH	0.078756	6.877710e+1	2674	180
AK4	0.078701	6.872922e+1	2675	196
PPP2R5C	0.078641	6.867705e+1	2676	181
SIRT6	0.078634	6.867051e+1	2677	193
ABCF1	0.078602	6.864294e+1	2678	185
MRPL37	0.078583	6.862600e+1	2679	117
IDH3B	0.078567	6.861258e+1	2680	181
LTA	0.078506	6.855872e+1	2681	208
NEUROD1	0.078496	6.854993e+1	2682	214
NUP43	0.078443	6.850370e+1	2683	197
TRMT61A	0.078425	6.848835e+1	2684	193
L1CAM	0.078339	6.841311e+1	2685	199
ARF3	0.078328	6.840359e+1	2686	202
PLEC	0.078247	6.833239e+1	2687	197
ZC3H13	0.078200	6.829185e+1	2688	167
PAK1IP1	0.078180	6.827422e+1	2689	182
TNFSF10	0.078150	6.824769e+1	2690	209
CYSLTR2	0.078123	6.822441e+1	2691	233
MYO1C	0.078110	6.821338e+1	2692	197
H2AC11	0.078071	6.817871e+1	2693	133
NUP160	0.078036	6.814864e+1	2694	198
TBPL2	0.077999	6.811638e+1	2695	176
MAPRE1	0.077981	6.810005e+1	2696	195
PPP2R5A	0.077975	6.809479e+1	2697	176
GMNN	0.077971	6.809177e+1	2698	212
UPF3B	0.077963	6.808501e+1	2699	169
MRPL14	0.077962	6.808353e+1	2700	121
WDR82	0.077948	6.807116e+1	2701	177
PPAN-P2RY11	0.077933	6.805869e+1	2702	185
UGT1A8	0.077882	6.801380e+1	2703	164
RAD9A	0.077847	6.798298e+1	2704	168
BSG	0.077844	6.798113e+1	2705	195
ARHGEF7	0.077824	6.796314e+1	2706	194
AXL	0.077802	6.794445e+1	2707	206
TADA3	0.077787	6.793099e+1	2708	168
ITGB7	0.077785	6.792924e+1	2709	169
KAT6A	0.077731	6.788189e+1	2710	182
SMURF1	0.077699	6.785439e+1	2711	186
C5AR1	0.077688	6.784467e+1	2712	210
GPC3	0.077682	6.783940e+1	2713	193
GATB	0.077615	6.778102e+1	2714	189
ERCC5	0.077561	6.773404e+1	2715	166
BRD7	0.077496	6.767727e+1	2716	169
PPIH	0.077453	6.763946e+1	2717	176
WNT4	0.077450	6.763689e+1	2718	190
ACSL1	0.077422	6.761180e+1	2719	197
DNAJA1	0.077414	6.760521e+1	2720	201
LGR5	0.077413	6.760420e+1	2721	215
CENPS	0.077409	6.760058e+1	2722	146
NDUFC1	0.077393	6.758715e+1	2723	133
TXNL4A	0.077385	6.757988e+1	2724	136
MYB	0.077371	6.756741e+1	2725	200
KLRB1	0.077340	6.754063e+1	2726	193
CACNA1B	0.077323	6.752579e+1	2727	181
EIF3J	0.077279	6.748713e+1	2728	152
UGT1A4	0.077263	6.747368e+1	2729	162
CD79B	0.077261	6.747140e+1	2730	193
TOMM7	0.077235	6.744865e+1	2731	187
CCR9	0.077229	6.744364e+1	2732	175
HNRNPA3	0.077223	6.743865e+1	2733	184
PAICS	0.077209	6.742628e+1	2734	220
ACTR1A	0.077197	6.741552e+1	2735	196
H2AC1	0.077187	6.740721e+1	2736	186
COL5A1	0.077154	6.737784e+1	2737	193
NUP37	0.077137	6.736363e+1	2738	194
BET1	0.077134	6.736039e+1	2739	165
SLC25A4	0.077124	6.735208e+1	2740	183
SORT1	0.077111	6.734021e+1	2741	191
IGFBP3	0.077084	6.731670e+1	2742	202
SH3GL2	0.077074	6.730794e+1	2743	196
ARNTL	0.077054	6.729082e+1	2744	180
H2BC8	0.077031	6.727037e+1	2745	130
CSTF3	0.076999	6.724255e+1	2746	189
CCR8	0.076973	6.722007e+1	2747	173
TRMT6	0.076964	6.721242e+1	2748	192
H2BC10	0.076947	6.719734e+1	2749	127
ASCL1	0.076938	6.718985e+1	2750	201
AMPH	0.076898	6.715457e+1	2751	184
CPSF3	0.076894	6.715077e+1	2752	174
CNOT1	0.076869	6.712892e+1	2753	183
AMBP	0.076845	6.710813e+1	2754	195
SLC2A2	0.076833	6.709823e+1	2755	205
KNTC1	0.076829	6.709480e+1	2756	190
RNF168	0.076787	6.705765e+1	2757	176
UGT1A10	0.076764	6.703743e+1	2758	162
METTL3	0.076723	6.700200e+1	2759	199
BAX	0.076701	6.698237e+1	2760	172
DISC1	0.076668	6.695396e+1	2761	189
H2BC6	0.076652	6.694005e+1	2762	129
IFI44L	0.076632	6.692220e+1	2763	172
H2AC15	0.076631	6.692120e+1	2764	130
PIKFYVE	0.076616	6.690811e+1	2765	173
PDHX	0.076574	6.687183e+1	2766	196
DYRK1A	0.076516	6.682126e+1	2767	207
PYGL	0.076476	6.678602e+1	2768	189
COX10	0.076465	6.677635e+1	2769	180
TIMP2	0.076415	6.673274e+1	2770	206
EIF3CL	0.076345	6.667175e+1	2771	160
TNFRSF8	0.076300	6.663214e+1	2772	188
NSDHL	0.076264	6.660132e+1	2773	201
COPS2	0.076239	6.657910e+1	2774	185
ATP2A2	0.076211	6.655425e+1	2775	195
TBL1XR1	0.076197	6.654239e+1	2776	213
COX7B	0.076160	6.650999e+1	2777	133
EFNB2	0.076152	6.650300e+1	2778	190
DYNLL2	0.076064	6.642589e+1	2779	187
PHC2	0.076008	6.637763e+1	2780	162
ZC3H18	0.075982	6.635510e+1	2781	216
UGT1A7	0.075979	6.635199e+1	2782	160
CDK12	0.075916	6.629671e+1	2783	185
PIAS1	0.075909	6.629068e+1	2784	199
HMGCS1	0.075881	6.626640e+1	2785	180
CTH	0.075878	6.626415e+1	2786	181
PFKL	0.075878	6.626373e+1	2787	185
CDCA2	0.075862	6.625009e+1	2788	175
PI4KB	0.075859	6.624749e+1	2789	177
GLDC	0.075851	6.624010e+1	2790	179
PSMA8	0.075850	6.623959e+1	2791	192
H2AC16	0.075836	6.622710e+1	2792	127
AP1G1	0.075832	6.622327e+1	2793	176
ACSS1	0.075801	6.619663e+1	2794	186
RB1CC1	0.075781	6.617912e+1	2795	163
HTRA2	0.075760	6.616093e+1	2796	195
MAP2K2	0.075723	6.612850e+1	2797	185
FDFT1	0.075720	6.612628e+1	2798	179
KIF20B	0.075704	6.611232e+1	2799	196
BAP1	0.075698	6.610648e+1	2800	173
OTUD3	0.075694	6.610353e+1	2801	173
NOL11	0.075653	6.606706e+1	2802	143
LRPPRC	0.075636	6.605244e+1	2803	188
BAIAP2	0.075553	6.598030e+1	2804	183
OTC	0.075544	6.597240e+1	2805	203
GABBR2	0.075506	6.593864e+1	2806	179
GTSE1	0.075479	6.591579e+1	2807	208
PLIN1	0.075473	6.590977e+1	2808	199
MTRF1L	0.075458	6.589701e+1	2809	181
AICDA	0.075449	6.588887e+1	2810	198
IL1RN	0.075445	6.588570e+1	2811	209
FIS1	0.075439	6.588030e+1	2812	187
TRA2A	0.075436	6.587803e+1	2813	193
NDUFB2	0.075397	6.584366e+1	2814	134
THBS2	0.075378	6.582730e+1	2815	191
PDPK1	0.075335	6.578980e+1	2816	173
MAT2B	0.075324	6.578037e+1	2817	206
AOC3	0.075297	6.575609e+1	2818	198
CEBPD	0.075244	6.571020e+1	2819	201
PTCH1	0.075239	6.570622e+1	2820	203
TUBA1C	0.075225	6.569358e+1	2821	194
FZD4	0.075150	6.562796e+1	2822	182
SECISBP2	0.075136	6.561602e+1	2823	142
UBE2L6	0.075129	6.560972e+1	2824	179
DCP2	0.075091	6.557632e+1	2825	169
MCAM	0.075082	6.556915e+1	2826	230
LRP1	0.075044	6.553536e+1	2827	187
PGD	0.075035	6.552773e+1	2828	194
GINS1	0.075021	6.551524e+1	2829	181
ATP6V1F	0.075011	6.550711e+1	2830	173
ZC3H15	0.075006	6.550200e+1	2831	188
PTGS1	0.075005	6.550177e+1	2832	175
PLA2G4A	0.074999	6.549637e+1	2833	176
PRPF4B	0.074994	6.549195e+1	2834	156
GP1BA	0.074959	6.546171e+1	2835	197
KMT5A	0.074932	6.543809e+1	2836	167
KIF2A	0.074930	6.543624e+1	2837	188
TICAM1	0.074912	6.542002e+1	2838	184
NOG	0.074887	6.539846e+1	2839	195
LUC7L3	0.074876	6.538870e+1	2840	166
COP1	0.074868	6.538227e+1	2841	186
ADK	0.074858	6.537334e+1	2842	165
DAG1	0.074841	6.535813e+1	2843	167
LIN28A	0.074828	6.534693e+1	2844	197
POLDIP3	0.074818	6.533824e+1	2845	179
DNAJB11	0.074818	6.533807e+1	2846	178
KAT8	0.074818	6.533777e+1	2847	156
GABBR1	0.074817	6.533690e+1	2848	181
ENSP00000497305	0.074801	6.532307e+1	2849	151
ARHGEF25	0.074799	6.532143e+1	2850	208
MCRS1	0.074770	6.529607e+1	2851	154
MEFV	0.074749	6.527752e+1	2852	179
FGF23	0.074681	6.521814e+1	2853	180
PRKAG1	0.074614	6.515960e+1	2854	167
IDH3G	0.074612	6.515790e+1	2855	180
PPP2R5D	0.074589	6.513843e+1	2856	176
DHX35	0.074575	6.512611e+1	2857	188
ARID2	0.074529	6.508603e+1	2858	156
COG3	0.074525	6.508256e+1	2859	180
VAV2	0.074524	6.508158e+1	2860	166
ETV6	0.074516	6.507455e+1	2861	194
ABI1	0.074516	6.507453e+1	2862	182
CR2	0.074489	6.505128e+1	2863	185
PLAUR	0.074470	6.503396e+1	2864	198
CALB1	0.074465	6.502967e+1	2865	212
ELL	0.074464	6.502917e+1	2866	162
DOCK1	0.074434	6.500268e+1	2867	178
CSF2RB	0.074425	6.499527e+1	2868	177
TIMP3	0.074414	6.498537e+1	2869	206
IFNA17	0.074380	6.495526e+1	2870	170
DDX39A	0.074363	6.494074e+1	2871	200
PGK2	0.074342	6.492245e+1	2872	192
PYGB	0.074329	6.491141e+1	2873	182
TRIM33	0.074327	6.490904e+1	2874	173
SEC63	0.074315	6.489848e+1	2875	199
FUT4	0.074310	6.489477e+1	2876	187
CENPK	0.074295	6.488184e+1	2877	164
RTEL1	0.074284	6.487220e+1	2878	188
ACTL6B	0.074268	6.485771e+1	2879	157
ERCC6L	0.074232	6.482601e+1	2880	188
ING3	0.074186	6.478594e+1	2881	149
SAMM50	0.074180	6.478102e+1	2882	186
USP39	0.074177	6.477874e+1	2883	163
CACNA2D1	0.074126	6.473402e+1	2884	170
NASP	0.074119	6.472757e+1	2885	168
SLC32A1	0.074097	6.470845e+1	2886	198
PCLAF	0.074067	6.468217e+1	2887	169
GPSM1	0.074066	6.468140e+1	2888	255
SEC24B	0.074052	6.466932e+1	2889	177
GNAT3	0.074010	6.463259e+1	2890	160
HADH	0.073993	6.461763e+1	2891	188
CPSF2	0.073979	6.460578e+1	2892	172
BCKDHB	0.073968	6.459589e+1	2893	177
MRPL57	0.073959	6.458806e+1	2894	114
EIF2S3B	0.073957	6.458651e+1	2895	171
MND1	0.073956	6.458534e+1	2896	187
TNFRSF10B	0.073956	6.458524e+1	2897	190
H2AC12	0.073945	6.457615e+1	2898	176
NCAPD2	0.073927	6.455965e+1	2899	189
FIP1L1	0.073908	6.454369e+1	2900	175
SYN2	0.073888	6.452577e+1	2901	200
ERAL1	0.073878	6.451762e+1	2902	159
COL4A2	0.073853	6.449521e+1	2903	175
NTS	0.073846	6.448902e+1	2904	181
C1ORF198	0.073831	6.447635e+1	2905	158
ATXN7	0.073798	6.444778e+1	2906	157
C3AR1	0.073731	6.438864e+1	2907	203
NME3	0.073727	6.438585e+1	2908	171
CSNK2B	0.073721	6.438023e+1	2909	185
ZFAND4	0.073711	6.437179e+1	2910	208
KCNH2	0.073702	6.436350e+1	2911	184
NME1-NME2	0.073683	6.434658e+1	2912	175
AK5	0.073681	6.434537e+1	2913	183
SLBP	0.073678	6.434225e+1	2914	197
ARID4A	0.073670	6.433553e+1	2915	179
CRBN	0.073663	6.432965e+1	2916	160
ATG14	0.073651	6.431890e+1	2917	162
TAL1	0.073651	6.431879e+1	2918	188
TIMM10	0.073634	6.430445e+1	2919	177
SUMO3	0.073584	6.426078e+1	2920	195
HK2	0.073583	6.425966e+1	2921	159
INPP5D	0.073574	6.425219e+1	2922	176
COX7A1	0.073557	6.423708e+1	2923	132
KLC2	0.073499	6.418657e+1	2924	183
CTSG	0.073489	6.417742e+1	2925	189
IFNAR2	0.073467	6.415845e+1	2926	161
NF2	0.073459	6.415176e+1	2927	184
CISH	0.073449	6.414241e+1	2928	182
MYL1	0.073431	6.412690e+1	2929	157
FGG	0.073425	6.412136e+1	2930	189
CYP4A11	0.073423	6.412006e+1	2931	157
RAB3A	0.073418	6.411537e+1	2932	169
RANBP1	0.073382	6.408410e+1	2933	191
PNPLA2	0.073374	6.407712e+1	2934	171
COL5A2	0.073373	6.407661e+1	2935	184
CYP2D6	0.073364	6.406860e+1	2936	171
PRDX6	0.073348	6.405438e+1	2937	181
TRAT1	0.073343	6.404970e+1	2938	176
APMAP	0.073329	6.403806e+1	2939	197
COPS4	0.073320	6.403027e+1	2940	177
ZNRD1	0.073285	6.399921e+1	2941	182
FGB	0.073279	6.399460e+1	2942	189
NUP88	0.073272	6.398831e+1	2943	182
MLST8	0.073260	6.397782e+1	2944	167
MBNL1	0.073249	6.396782e+1	2945	187
GLUD2	0.073231	6.395220e+1	2946	155
KRT18	0.073220	6.394245e+1	2947	210
ABCF2	0.073205	6.392985e+1	2948	189
CWC25	0.073203	6.392785e+1	2949	145
DRG2	0.073187	6.391354e+1	2950	187
ZW10	0.073187	6.391340e+1	2951	178
SETD1B	0.073141	6.387330e+1	2952	184
IARS2	0.073138	6.387111e+1	2953	184
TK2	0.073125	6.385946e+1	2954	177
GRHPR	0.073121	6.385644e+1	2955	192
NOL9	0.073120	6.385500e+1	2956	185
PSIP1	0.073097	6.383505e+1	2957	173
ARG2	0.073079	6.381982e+1	2958	195
ELP3	0.073079	6.381978e+1	2959	199
BMPR2	0.073065	6.380745e+1	2960	169
STRN	0.073019	6.376739e+1	2961	174
SKA1	0.072954	6.370992e+1	2962	170
GUK1	0.072950	6.370718e+1	2963	163
CCNK	0.072914	6.367512e+1	2964	172
TIAM1	0.072896	6.365976e+1	2965	172
RAB1B	0.072894	6.365804e+1	2966	171
H2BC7	0.072867	6.363403e+1	2967	114
SP100	0.072855	6.362384e+1	2968	179
SCRIB	0.072826	6.359828e+1	2969	190
TAF15	0.072804	6.357959e+1	2970	171
LIPC	0.072767	6.354691e+1	2971	167
OTUB1	0.072762	6.354242e+1	2972	180
TCHP	0.072751	6.353316e+1	2973	198
CAMP	0.072748	6.353034e+1	2974	178
BAZ1B	0.072740	6.352380e+1	2975	183
GATAD2A	0.072730	6.351432e+1	2976	184
SRF	0.072690	6.348021e+1	2977	177
PLA2G6	0.072668	6.346060e+1	2978	158
OTX2	0.072666	6.345885e+1	2979	207
ACAT1	0.072620	6.341892e+1	2980	167
NCK2	0.072572	6.337682e+1	2981	164
PFDN2	0.072572	6.337637e+1	2982	178
HLA-G	0.072559	6.336523e+1	2983	170
PFKP	0.072558	6.336443e+1	2984	180
NME4	0.072550	6.335725e+1	2985	165
NCKAP1	0.072547	6.335462e+1	2986	188
WASF2	0.072526	6.333640e+1	2987	173
SMARCD3	0.072499	6.331289e+1	2988	175
SLC9A3R1	0.072483	6.329866e+1	2989	180
KIF18B	0.072473	6.329038e+1	2990	176
PDE4D	0.072468	6.328614e+1	2991	166
ERH	0.072467	6.328520e+1	2992	180
TCAP	0.072461	6.327948e+1	2993	171
PSME4	0.072454	6.327372e+1	2994	190
FGR	0.072453	6.327301e+1	2995	197
IL11	0.072452	6.327224e+1	2996	176
VTI1B	0.072449	6.326946e+1	2997	162
PAPOLA	0.072411	6.323646e+1	2998	164
SALL4	0.072403	6.322900e+1	2999	185
VAPA	0.072399	6.322541e+1	3000	181
TOMM70	0.072365	6.319564e+1	3001	169
MAF	0.072360	6.319195e+1	3002	193
DCAF7	0.072347	6.318009e+1	3003	168
PUM1	0.072336	6.317102e+1	3004	209
PPP4C	0.072328	6.316340e+1	3005	176
RIPK2	0.072316	6.315348e+1	3006	169
RFC1	0.072315	6.315225e+1	3007	182
GATA6	0.072308	6.314621e+1	3008	203
COL6A3	0.072290	6.313042e+1	3009	177
TAGLN	0.072268	6.311166e+1	3010	210
TERF2	0.072259	6.310305e+1	3011	176
ITGB6	0.072247	6.309325e+1	3012	144
MTR	0.072237	6.308414e+1	3013	173
S100B	0.072233	6.308080e+1	3014	189
VEGFC	0.072224	6.307261e+1	3015	179
DDX60	0.072148	6.300626e+1	3016	184
IMPDH1	0.072147	6.300595e+1	3017	155
KLRC1	0.072143	6.300202e+1	3018	168
ATP6V1A	0.072128	6.298892e+1	3019	165
GRAP2	0.072100	6.296469e+1	3020	165
GPD2	0.072099	6.296335e+1	3021	165
AP3B1	0.072096	6.296112e+1	3022	186
AOX1	0.072091	6.295644e+1	3023	122
NOM1	0.072080	6.294710e+1	3024	163
AIMP1	0.072080	6.294669e+1	3025	189
IL6ST	0.072074	6.294158e+1	3026	153
VPS29	0.072062	6.293119e+1	3027	174
HMGCS2	0.072045	6.291689e+1	3028	177
TMED10	0.072020	6.289478e+1	3029	169
AP1B1	0.072019	6.289392e+1	3030	168
ANGPT1	0.071980	6.285947e+1	3031	181
OSM	0.071925	6.281216e+1	3032	173
LSM10	0.071922	6.280912e+1	3033	158
AARS1	0.071918	6.280555e+1	3034	165
LY96	0.071910	6.279904e+1	3035	184
RNASEL	0.071895	6.278590e+1	3036	202
CDIPT	0.071823	6.272307e+1	3037	159
NOP9	0.071770	6.267604e+1	3038	152
MTA2	0.071750	6.265900e+1	3039	176
ACADL	0.071749	6.265792e+1	3040	187
PHF8	0.071735	6.264554e+1	3041	168
KRI1	0.071731	6.264275e+1	3042	159
ADSS1	0.071678	6.259589e+1	3043	164
CBX6	0.071650	6.257191e+1	3044	152
OLA1	0.071647	6.256928e+1	3045	204
GSTM1	0.071627	6.255156e+1	3046	152
POLD2	0.071626	6.255034e+1	3047	164
METTL14	0.071578	6.250864e+1	3048	183
MAP1B	0.071573	6.250475e+1	3049	186
FKBP8	0.071533	6.246900e+1	3050	188
EMD	0.071500	6.244076e+1	3051	175
IFIT3	0.071494	6.243502e+1	3052	164
